basedir,disk,filedate,filename,filesize,uri
Supports,/home/yisp,20180404-16:03:50,compat-rdma-4.8-2.1.gc8affa5.src.rpm,10636987,Qlogic/Docs/RDMA/CD_04092018/OFED/OFED4.8-2/OFED-4.8-2-cavium4/OFED-4.8-2-cavium4/SRPMS
Supports,/home/yisp,20180404-16:03:33,perftest-4.1-0.2.g770623f.src.rpm,795569,Qlogic/Docs/RDMA/CD_04092018/OFED/OFED4.8-2/OFED-4.8-2-cavium4/OFED-4.8-2-cavium4/SRPMS
Supports,/home/yisp,20180404-16:03:40,ofed-docs-4.8-2.1.g2a55808.src.rpm,279177,Qlogic/Docs/RDMA/CD_04092018/OFED/OFED4.8-2/OFED-4.8-2-cavium4/OFED-4.8-2-cavium4/SRPMS
Supports,/home/yisp,20180404-16:03:39,dapl-2.1.10-2.src.rpm,1078790,Qlogic/Docs/RDMA/CD_04092018/OFED/OFED4.8-2/OFED-4.8-2-cavium4/OFED-4.8-2-cavium4/SRPMS
Supports,/home/yisp,20180404-16:03:32,ibpd-1.0.1-1.src.rpm,83886,Qlogic/Docs/RDMA/CD_04092018/OFED/OFED4.8-2/OFED-4.8-2-cavium4/OFED-4.8-2-cavium4/SRPMS
Supports,/home/yisp,20180404-16:03:54,uninstall.sh,8516,Qlogic/Docs/RDMA/CD_04092018/OFED/OFED4.8-2/OFED-4.8-2-cavium4/OFED-4.8-2-cavium4
Supports,/home/yisp,20180406-18:41:55,OFED-4.8-2-cavium4.tgz,27142671,Qlogic/Docs/RDMA/CD_04092018/OFED/OFED4.8-2
Supports,/home/yisp,20180113-20:13:12,Cavium_QLogic_FastLinQ_RoCE_Bonding_Test_Plan_20180112.doc,166400,Qlogic/Docs/RDMA/CD_04092018/Test_Plan
Supports,/home/yisp,20180113-17:02:28,Cavium_QLogic_FastLinQ_RoCEv2_DCQCN_DSCP_Test_Plan_170811.doc,1802752,Qlogic/Docs/RDMA/CD_04092018/Test_Plan
Supports,/home/yisp,20180113-20:13:28,Cavium_QLogic_FastLinQ_DPDK_AliVxLAN_Test_Plan_20180112.doc,359424,Qlogic/Docs/RDMA/CD_04092018/Test_Plan
Supports,/home/yisp,20180112-07:35:29,qede_pmd_8.30.12.0_2.6.8.0.tar.gz,13880120,Qlogic/Docs/RDMA/CD_04092018/Driver_DPDK
Supports,/home/yisp,20180402-10:57:40,dscp-pfc.txt,1670,Qlogic/Docs/RDMA/CD_04092018
Supports,/home/yisp,20171201-11:11:41,qlediag_8.30.12.0.tar.gz,8808028,Qlogic/Docs/RDMA/CD_04092018
Supports,/home/yisp,20180410-13:21:15,install-new.sh,5001,Qlogic/Docs/RDMA/CD_04092018
Supports,/home/yisp,20180409-21:45:48,ReadMe_Script.txt,1503,Qlogic/Docs/RDMA/CD_04092018
Supports,/home/yisp,20180228-14:33:49,ethtool-4.8.tar.gz,291305,Qlogic/Docs/RDMA/CD_04092018
Supports,/home/yisp,20180309-22:03:32,LnxQlgcUpg.sh,1844,Qlogic/Docs/RDMA/CD_04092018/FW_Upg_AH/x86
Supports,/home/yisp,20180308-19:57:34,lnxfwnx2-i386.sdk.tgz,1054482,Qlogic/Docs/RDMA/CD_04092018/FW_Upg_AH/x86
Supports,/home/yisp,20180329-06:49:38,ql_ah_mbi_8.35.00.bin,1573106,Qlogic/Docs/RDMA/CD_04092018/FW_Upg_AH/x86
Supports,/home/yisp,20180308-19:57:24,Release.txt,47267,Qlogic/Docs/RDMA/CD_04092018/FW_Upg_AH
Supports,/home/yisp,20180308-19:57:42,lnxfwnx2-x86_64.sdk.tgz,1118838,Qlogic/Docs/RDMA/CD_04092018/FW_Upg_AH/x86_64
Supports,/home/yisp,20180309-21:56:59,LnxQlgcUpg.sh,1844,Qlogic/Docs/RDMA/CD_04092018/FW_Upg_AH/x86_64
Supports,/home/yisp,20180329-06:49:38,ql_ah_mbi_8.35.00.bin,1573106,Qlogic/Docs/RDMA/CD_04092018/FW_Upg_AH/x86_64
Supports,/home/yisp,20180308-19:57:24,Readme.txt,55816,Qlogic/Docs/RDMA/CD_04092018/FW_Upg_AH
Supports,/home/yisp,20180411-18:28:04,install.sh,5703,Qlogic/Docs/RDMA/CD_04092018
Supports,/home/yisp,20180327-17:02:52,dcqcn_restart,266,Qlogic/Docs/RDMA/CD_04092018
Supports,/home/yisp,20171214-22:31:58,show_gids.sh,2292,Qlogic/Docs/RDMA/CD_04092018
Supports,/home/yisp,20180212-15:18:09,basic_traffic.sh,2394,Qlogic/Docs/RDMA/CD_04092018
Supports,/home/yisp,20180409-16:51:09,OpenMPI_Configuration_and_UserGuide_2018.docx,1148571,Qlogic/Docs/RDMA/CD_04092018/OpenMPI
Supports,/home/yisp,20180409-16:37:23,mpi-benchmarks-2018.1.zip,291749,Qlogic/Docs/RDMA/CD_04092018/OpenMPI
Supports,/home/yisp,20180409-16:37:23,openmpi-3.0.1.tar,9176460,Qlogic/Docs/RDMA/CD_04092018/OpenMPI
Supports,/home/yisp,20180410-13:10:34,install - 副本.sh,4964,Qlogic/Docs/RDMA/CD_04092018
Supports,/home/yisp,20180113-22:02:34,Test_Report_Ali-VxLAN.xlsx,8779,Qlogic/Docs/RDMA/CD_04092018/Test-Report
Supports,/home/yisp,20180113-22:02:56,Test_Report_RoCE-Bonding.xlsx,7946,Qlogic/Docs/RDMA/CD_04092018/Test-Report
Supports,/home/yisp,20180411-18:15:12,fastlinq-minor-8.33.16.2.tar.bz2,7619760,Qlogic/Docs/RDMA/CD_04092018/Driver_Linux
Supports,/home/yisp,20180409-19:14:48,fastlinq-minor-8.33.16.1------.tar.bz2,6984750,Qlogic/Docs/RDMA/CD_04092018/Driver_Linux
Supports,/home/yisp,20180410-11:34:46,Release_Note.txt,1335,Qlogic/Docs/RDMA/CD_04092018
Supports,/home/yisp,20180212-16:16:55,DPDK-E4-2x25G-VxLAN-NonVxLAN-RFC2544-.xlsx,17804,Qlogic/Docs/RDMA/CD_04092018/Performance
Supports,/home/yisp,20180402-10:56:25,passwordless_ssh_setup.sh,1205,Qlogic/Docs/RDMA/CD_04092018
Supports,/home/yisp,20180409-20:03:58,cnp_bonding_server.py,743,Qlogic/Docs/RDMA/CD_04092018/Scripts_Internal
Supports,/home/yisp,20180409-19:57:42,cnp_bonding_client.py,754,Qlogic/Docs/RDMA/CD_04092018/Scripts_Internal
Supports,/home/yisp,20180409-19:57:42,pfc_check.py,758,Qlogic/Docs/RDMA/CD_04092018/Scripts_Internal
Supports,/home/yisp,20180919-17:50:10,auto.zip,152862427,Qlogic/Docs/RDMA
Supports,/home/yisp,20180402-16:01:14,Cavium_QLogic_L3_DSCP_PFC_Configuration_170914.docx,48004,Qlogic/Docs/RDMA
Supports,/home/yisp,20180809-15:37:54,Hilda FC Training 2.2.pptx,1407763,Qlogic/Docs
Supports,/home/yisp,20180829-14:13:29,ESG_Lab_Review_Qlogic_tunneling_QLogic.pdf,1008007,Qlogic/Docs
Supports,/home/yisp,20180403-12:18:20,577XX_578XX-PG402-RDS.pdf,993161,Qlogic/Docs/57840
Supports,/home/yisp,20180329-09:43:58,DesignerRegSpec_BCM578x0_External_BC0058302-00.pdf,6001566,Qlogic/Docs/57840
Supports,/home/yisp,20180306-08:26:22,57840S-AN100-RDS.pdf,753590,Qlogic/Docs/57840
Supports,/home/yisp,20180907-16:17:49,57980S-DS103-RDS.pdf,625340,Qlogic/Docs/57840
Supports,/home/yisp,20181011-08:55:48,Errata_BCM58740S-B1_BC0458204-00A.pdf,178592,Qlogic/Docs/57840
Supports,/home/yisp,20180403-16:03:56,FW H3C 57840 Out-of-band Management requirement.msg,1671168,Qlogic/Docs/57840
Supports,/home/yisp,20180403-15:45:47,UserGuide_SMCLP_BC0054509-00A.pdf,260331,Qlogic/Docs/57840
Supports,/home/yisp,20180308-16:21:51,UsersGuide_3400-8400_CNA-IEA_83840-546-00K.pdf,3863314,Qlogic/Docs/57840
Supports,/home/yisp,20170506-13:37:44,eDiag Engr Manual.pdf,510142,Qlogic/Docs/57840
Supports,/home/yisp,20171102-10:45:54,ProgrammersGuide_BCM57xxx_HostDriver-L2Network_BC0054603-00.pdf,1888574,Qlogic/Docs/57840
Supports,/home/yisp,20181024-19:41:49,UsersGuide_NPAR_Windows_Channel_BC0154502-00B.pdf,6191022,Qlogic/Docs/57840
Supports,/home/yisp,20180926-15:29:49,UsersGuide_QCS_CLI_BC0054511-00K.pdf,1801978,Qlogic/Docs/57840
Supports,/home/yisp,20181011-08:55:57,Errata_BCM57810S-B0_BC0458202-00A.pdf,166285,Qlogic/Docs/57840
Supports,/home/yisp,20180308-18:10:10,DesignGuide_BCM57840S_BC0050802-00B.pdf,2038862,Qlogic/Docs/57840
Supports,/home/yisp,20160217-16:01:33,Errata_BCM58740S-B1_BC0458204-00.pdf,178592,Qlogic/Docs/57840
Supports,/home/yisp,20180303-07:43:07,DataSheet_BCM57840S.pdf,289804,Qlogic/Docs/57840
Supports,/home/yisp,20180403-15:45:52,HP_PMCI_Implementation_Requirements_1_03.pdf,1275565,Qlogic/Docs/57840
Supports,/home/yisp,20180917-13:58:15,RDMA.jpg,177108,Qlogic/Docs
Supports,/home/yisp,20180411-15:35:48,ProductBrief_41000Series_Controllers.pdf,325677,Qlogic/Docs/QLE41xxx
Supports,/home/yisp,20180806-16:21:58,UsersGuide_41000_CNA-IEA_AH0054601-00D.pdf,8847839,Qlogic/Docs/QLE41xxx
Supports,/home/yisp,20180830-15:17:43,RegisterSpec_41000_EthernetContoller_83871-583-01A.pdf,1911899,Qlogic/Docs/QLE41xxx
Supports,/home/yisp,20180411-17:10:12,DesignGuide_QL41xxx_83871-508-00B.PDF,3787492,Qlogic/Docs/QLE41xxx
Supports,/home/yisp,20180829-14:13:28,FCoE_Offload_Technology.pdf,465208,Qlogic/Docs
Supports,/home/yisp,20180516-06:32:02,OEM_account_status_051418r2.xlsx,56087,Qlogic
Supports,/home/yisp,20171012-17:08:04,linux-4.8.4.tar.gz,139986542,Qlogic
Supports,/home/yisp,20180814-07:47:49,aOEM_account_status_0814.xlsx,106238,Qlogic
Supports,/home/yisp,20170825-10:59:36,FCNVMEh3c.zip,1738934,Qlogic
Supports,/home/yisp,20180517-05:25:55,sft.txt,623,Qlogic
Supports,/home/yisp,20170806-17:35:19,Soft-RoCE_README_v1.0.pdf,473568,Qlogic
Supports,/home/yisp,20180523-06:15:28,OEM_account_status_052118r2.xlsx,60989,Qlogic
Supports,/home/yisp,20180524-20:39:39,qla.txt,4530,Qlogic/scst
Supports,/home/yisp,20180524-16:47:37,setup_qla2xxx_m.sh,2510,Qlogic/scst
Supports,/home/yisp,20180516-13:05:08,OEM_account_status_051418r3.xlsx,57780,Qlogic
Supports,/home/yisp,20180726-21:52:14,aOEM_account_status_072518_shanping.xlsx,101935,Qlogic
Supports,/home/yisp,20180801-20:01:04,qlediag_8.30.12.0.tar.gz,8808028,Qlogic
Supports,/home/yisp,20180617-08:05:50,fcoe.txt,506,Qlogic
Supports,/home/yisp,20171102-01:45:22,QL41xxx_iWARP.pdf,541769,Qlogic
Supports,/home/yisp,20180419-08:16:18,rc.local.yisp,7970,Qlogic/20180415anyuan/20180419
Supports,/home/yisp,20180419-08:08:14,yisp2.log,96376,Qlogic/20180415anyuan/20180419
Supports,/home/yisp,20180419-23:17:59,office.log,2388,Qlogic/20180415anyuan/20180419
Supports,/home/yisp,20180419-08:08:14,yisp.log,109192,Qlogic/20180415anyuan/20180419
Supports,/home/yisp,20180416-21:36:19,lediag.txt,295,Qlogic/20180415anyuan
Supports,/home/yisp,20180416-16:44:14,57810_m.cfg,49051,Qlogic/20180415anyuan
Supports,/home/yisp,20180423-11:27:44,readme.txt,9057,Qlogic/20180415anyuan
Supports,/home/yisp,20180416-16:45:59,57840_vf.cfg,59211,Qlogic/20180415anyuan
Supports,/home/yisp,20180416-20:02:00,shell.txt,584,Qlogic/20180415anyuan
Supports,/home/yisp,20180416-15:37:04,hp57810.cfg,49048,Qlogic/20180415anyuan
Supports,/home/yisp,20180417-07:10:32,set-sriov_m.sh,3209,Qlogic/20180415anyuan
Supports,/home/yisp,20180420-09:42:45,20180420_test.txt,635,Qlogic/20180415anyuan
Supports,/home/yisp,20180420-05:09:33,features.txt,2068,Qlogic/20180415anyuan
Supports,/home/yisp,20180416-21:23:10,57840_npar.cfg,59219,Qlogic/20180415anyuan
Supports,/home/yisp,20180420-04:46:55,netif_features.txt,7969,Qlogic/20180415anyuan
Supports,/home/yisp,20180412-13:32:22,set-sriov.sh,3181,Qlogic/20180415anyuan
Supports,/home/yisp,20180604-16:53:30,OEM_account_status_053018r2.xlsx,74272,Qlogic
Supports,/home/yisp,20171013-09:46:19,config_4.8.4_for_inspur14_onCentos6.2,177805,Qlogic
Supports,/home/yisp,20180602-12:41:00,Cavium_Channel_2018UE_ETH_20180601_BETA-03_H3C.zip,3516871071,Qlogic/h3c
Supports,/home/yisp,20180604-13:02:40,Cavium_Channel_2018UE_ETH_20180601_BETA-03_H3C_DrvInst.zip,8948071,Qlogic/h3c/20180604windows
Supports,/home/yisp,20180604-04:42:21,device_manager.png,86060,Qlogic/h3c/20180604windows
Supports,/home/yisp,20180604-05:22:26,windows_driver.png,117946,Qlogic/h3c/20180604windows
Supports,/home/yisp,20180409-17:19:59,H3C-Harbin-ST-4x10G-mfg-kitv41.00.01.zip,15962791,Qlogic/h3c
Supports,/home/yisp,20180813-15:56:29,20180813.txt,753,Qlogic/h3c
Supports,/home/yisp,20180821-15:12:51,h3c.cfg,91381,Qlogic/h3c/20180817redhat7.3
Supports,/home/yisp,20180817-13:28:43,1.jpg,2376395,Qlogic/h3c/20180817redhat7.3
Supports,/home/yisp,20180821-15:23:39,readme.txt,108,Qlogic/h3c/20180817redhat7.3
Supports,/home/yisp,20180821-15:16:44,h3c_reg.txt,7128886,Qlogic/h3c/20180817redhat7.3
Supports,/home/yisp,20180817-13:32:19,20180817redhat7.3.zip,5248951,Qlogic/h3c/20180817redhat7.3
Supports,/home/yisp,20180817-13:12:23,IMG_20180817_130558.jpg,1534796,Qlogic/h3c/20180817redhat7.3
Supports,/home/yisp,20180817-13:28:47,2.jpg,2221889,Qlogic/h3c/20180817redhat7.3
Supports,/home/yisp,20180524-17:00:21,1.jpg,2413617,Qlogic/h3c/20180522_secure_mode
Supports,/home/yisp,20180524-17:00:08,5.jpg,2036863,Qlogic/h3c/20180522_secure_mode
Supports,/home/yisp,20180524-17:00:15,3.jpg,1980593,Qlogic/h3c/20180522_secure_mode
Supports,/home/yisp,20180524-17:00:16,2.jpg,1893318,Qlogic/h3c/20180522_secure_mode
Supports,/home/yisp,20180525-14:29:35,fw_version.jpg,1754606,Qlogic/h3c/20180522_secure_mode
Supports,/home/yisp,20180524-17:00:07,4.jpg,2013277,Qlogic/h3c/20180522_secure_mode
Supports,/home/yisp,20181016-17:08:57,20181016debug_log.rar,59931,Qlogic/h3c/20180815power_cycling
Supports,/home/yisp,20180828-13:44:22,grc_timeout_in_lab.txt,28615,Qlogic/h3c/20180815power_cycling
Supports,/home/yisp,20181023-11:30:42,1022.zip,1162687,Qlogic/h3c/20180815power_cycling
Supports,/home/yisp,20181011-19:44:15,readme.txt,434,Qlogic/h3c/20180815power_cycling/20181011
Supports,/home/yisp,20181011-16:39:47,reg_log_mezz3.zip,2228740,Qlogic/h3c/20180815power_cycling/20181011
Supports,/home/yisp,20181011-19:23:11,reg_log_mezz1.zip,2214988,Qlogic/h3c/20180815power_cycling/20181011
Supports,/home/yisp,20180815-16:45:21,message.png,27016,Qlogic/h3c/20180815power_cycling
Supports,/home/yisp,20181102-11:26:14,fw-nvmdir-log.zip,2006580,Qlogic/h3c/20180815power_cycling/20181102
Supports,/home/yisp,20180815-16:45:47,message2.jpg,94762,Qlogic/h3c/20180815power_cycling
Supports,/home/yisp,20181109-16:40:24,20181109.txt,599,Qlogic/h3c/20180815power_cycling
Supports,/home/yisp,20180816-19:58:54,test.sh,967,Qlogic/h3c/20180815power_cycling
Supports,/home/yisp,20180903-16:18:05,20180903.txt,167,Qlogic/h3c/20180815power_cycling
Supports,/home/yisp,20180906-14:01:17,201800906_530M Reboot后不LinkUp问题.rar,1463354,Qlogic/h3c/20180815power_cycling
Supports,/home/yisp,20181016-17:06:59,netcard.txt,6351,Qlogic/h3c/20180815power_cycling/20181016debug_log
Supports,/home/yisp,20181016-17:06:58,modprobe_dmesg.txt,1042428,Qlogic/h3c/20180815power_cycling/20181016debug_log
Supports,/home/yisp,20180824-15:05:25,20180827_530M_Log.zip,4374438,Qlogic/h3c/20180815power_cycling
Supports,/home/yisp,20180918-19:44:15,H3C Flyfish MEZZ Card Specification_V1.4.docx,4210489,Qlogic/h3c/flyfish
Supports,/home/yisp,20181024-12:04:08,PRS - H3C_2x10G_draft.xlsx,23768,Qlogic/h3c
Supports,/home/yisp,20180830-16:00:05,fw.txt,1314,Qlogic/h3c/QL41262
Supports,/home/yisp,20180927-15:44:35,readme.txt,1720,Qlogic/h3c/20180927ReadSFP
Supports,/home/yisp,20180613-20:44:49,57840 mezz card_uefi-configuration_saving.docx,378981,Qlogic/h3c/20180612uefi_configuration_saving
Supports,/home/yisp,20180612-15:41:27,eoutffe.bin,371712,Qlogic/h3c/20180612uefi_configuration_saving
Supports,/home/yisp,20180807-08:52:47,20180807update.txt,9000,Qlogic/h3c/20180612uefi_configuration_saving
Supports,/home/yisp,20180808-15:47:56,eoutgff16.bin,392704,Qlogic/h3c/20180612uefi_configuration_saving
Supports,/home/yisp,20180613-20:09:38,57840 mezz卡bios保存问题定位.docx,531900,Qlogic/h3c/20180612uefi_configuration_saving
Supports,/home/yisp,20180614-16:25:42,Dell_uefi.png,156136,Qlogic/h3c/20180612uefi_configuration_saving
Supports,/home/yisp,20180615-13:50:56,eoutfff_20180615.bin,376320,Qlogic/h3c/20180612uefi_configuration_saving
Supports,/home/yisp,20180615-14:33:37,新建文本文档.txt,754,Qlogic/h3c/20180612uefi_configuration_saving
Supports,/home/yisp,20180614-16:10:47,Dell_BIOS.png,51000,Qlogic/h3c/20180612uefi_configuration_saving
Supports,/home/yisp,20180717-18:07:06,20180719_uefi_iscsi_rhel7.2.png,509102,Qlogic/h3c/20180607iscsi
Supports,/home/yisp,20180719-14:45:42,530M_iscsi问题 - 复件.rar,56593971,Qlogic/h3c/20180607iscsi
Supports,/home/yisp,20180606-11:26:16,legacy_iscsi_dump.txt,76997,Qlogic/h3c/20180607iscsi
Supports,/home/yisp,20180712-18:01:35,iscsi-boot-problem.png,61407,Qlogic/h3c/20180607iscsi
Supports,/home/yisp,20180606-11:26:15,uefi_iscsi_dump.txt,118620,Qlogic/h3c/20180607iscsi
Supports,/home/yisp,20181017-11:51:56,新建 Microsoft Visio 绘图.vsd,59392,Qlogic/h3c/20180607iscsi
Supports,/home/yisp,20180717-18:07:06,530_iscsi_legacy.png,337905,Qlogic/h3c/20180607iscsi
Supports,/home/yisp,20180824-17:40:48,57810_RestoreDefaults.zip,268027,Qlogic/h3c/20180827newRequiremens_CLP
Supports,/home/yisp,20180515-14:20:03,Switching.tcl,61917,Qlogic/h3c
Supports,/home/yisp,20180807-17:23:52,转发 H3C Feature Ask - 2018U1 CQ00101592.msg,239616,Qlogic/h3c/handan
Supports,/home/yisp,20180914-11:02:40,handan.txt,533,Qlogic/h3c/handan
Supports,/home/yisp,20180917-14:00:38,H3C Requirement  CQ00101592&CQ00101708(1).docx,94088,Qlogic/h3c/handan
Supports,/home/yisp,20180807-17:25:06,转发 H3C Feature Ask - 2018U1 CQ00101592_2.msg,89600,Qlogic/h3c/handan
Supports,/home/yisp,20180521-17:53:57,IMG_20180521_175333.jpg,2244263,Qlogic/h3c/demo_board
Supports,/home/yisp,20180521-17:53:55,IMG_20180521_175258.jpg,2049032,Qlogic/h3c/demo_board
Supports,/home/yisp,20180521-18:03:12,h3c_img_on_demoboard.cfg,91859,Qlogic/h3c/demo_board
Supports,/home/yisp,20180822-11:19:35,H3C_Harbin_EngDrop_20180821_E3_MBI_v7.15.27.zip,1277722,Qlogic/h3c
Supports,/home/yisp,20180807-05:41:19,H3C_Harbin_EngDrop_20180806_E3_MBI_v7.15.25.zip,1270953,Qlogic/h3c
Supports,/home/yisp,20180515-21:19:09,PRS - H3C Harbin (031417).xlsx,23048,Qlogic/h3c
Supports,/home/yisp,20180809-10:34:02,question20180809.txt,110,Qlogic/h3c
Supports,/home/yisp,20180727-11:24:33,39-40.jpg,71039,Qlogic/h3c/20180806lldp/LLDP-39-40互联
Supports,/home/yisp,20180730-10:59:33,照片描述.txt,93,Qlogic/h3c/20180806lldp/LLDP-39-40互联
Supports,/home/yisp,20180727-11:27:48,test132.pcap,16384,Qlogic/h3c/20180806lldp/LLDP-39-40互联
Supports,/home/yisp,20180727-11:27:37,test142.pcap,11496,Qlogic/h3c/20180806lldp/LLDP-39-40互联
Supports,/home/yisp,20180925-11:38:46,bad.cfg,49255,Qlogic/h3c/20180925fwupgrade
Supports,/home/yisp,20180925-11:32:17,BS0N530M027.15.23.00-ST.bin,2097152,Qlogic/h3c/20180925fwupgrade
Supports,/home/yisp,20180925-11:38:45,good.cfg,91376,Qlogic/h3c/20180925fwupgrade
Supports,/home/yisp,20180521-17:00:01,QLE3442_h3c_3.cfg,91859,Qlogic/h3c/QLE3442
Supports,/home/yisp,20180521-16:20:06,QLE3442_orig.cfg,59230,Qlogic/h3c/QLE3442
Supports,/home/yisp,20180521-16:59:51,QLE3442.txt,577,Qlogic/h3c/QLE3442
Supports,/home/yisp,20180521-16:07:22,QLE3442_orig.bin,2097152,Qlogic/h3c/QLE3442
Supports,/home/yisp,20180521-16:28:35,QLE3442_h3c.cfg,91859,Qlogic/h3c/QLE3442
Supports,/home/yisp,20180521-16:50:21,QLE3442_h3c_2.cfg,91859,Qlogic/h3c/QLE3442
Supports,/home/yisp,20180824-06:28:59,cavium网卡问题跟踪_20180605_shanping.xlsx,1872808,Qlogic/h3c
Supports,/home/yisp,20180515-11:32:16,20180515.txt,154,Qlogic/h3c
Supports,/home/yisp,20180801-12:05:41,20180801.txt,552,Qlogic/h3c
Supports,/home/yisp,20180925-11:42:07,H3C_Harbin_EngDrop_20180924_E3_MBI_v7.15.28.zip,1272347,Qlogic/h3c
Supports,/home/yisp,20180807-16:28:17,lediag-7.13.16-x86_64.tar.gz,14986627,Qlogic/h3c/20180807QinQ
Supports,/home/yisp,20180925-15:01:37,readme.txt,18278,Qlogic/h3c/20180807QinQ/20180827
Supports,/home/yisp,20180827-14:41:51,2.png,33641,Qlogic/h3c/20180807QinQ/20180827
Supports,/home/yisp,20180827-14:41:33,1.png,130597,Qlogic/h3c/20180807QinQ/20180827
Supports,/home/yisp,20180821-16:38:12,readme.txt,1594,Qlogic/h3c/20180807QinQ
Supports,/home/yisp,20181024-09:39:04,20181024_for_reproducing.docx,2439741,Qlogic/h3c/20180807QinQ
Supports,/home/yisp,20181023-13:54:22,readme.txt,4075,Qlogic/h3c/20180807QinQ/20181023
Supports,/home/yisp,20180821-18:04:05,npar.JPG,161645,Qlogic/h3c/20180807QinQ
Supports,/home/yisp,20180821-16:38:14,vlant.cfg,91859,Qlogic/h3c/20180807QinQ
Supports,/home/yisp,20180807-17:24:47,QinQ设置.msg,15235072,Qlogic/h3c/20180807QinQ
Supports,/home/yisp,20180809-20:05:36,Linux_Source_34xx_84xx_7.14.48.zip,3026399,Qlogic/h3c/20180807QinQ
Supports,/home/yisp,20180807-16:21:08,OSCA CLP for QLogic 57810S_20180807.xlsx,20836,Qlogic/h3c/20180807QinQ
Supports,/home/yisp,20180802-14:33:21,Linux_FWupg_34xx_84xx_2.10.54.zip,4484071,Qlogic/h3c/20180807QinQ
Supports,/home/yisp,20180821-20:51:20,Linux_FWupg_34xx_84xx_2.10.54.txt,338,Qlogic/h3c/20180807QinQ
Supports,/home/yisp,20180802-16:31:58,vlan id.PNG,272696,Qlogic/h3c/20180802vlan
Supports,/home/yisp,20180802-18:07:24,新建文本文档.txt,749,Qlogic/h3c/20180802vlan
Supports,/home/yisp,20180802-16:32:06,disable.PNG,277355,Qlogic/h3c/20180802vlan
Supports,/home/yisp,20180802-16:30:48,intel.PNG,43979,Qlogic/h3c/20180802vlan
Supports,/home/yisp,20180802-09:45:13,fw_ver.PNG,396162,Qlogic/h3c/20180730CLP
Supports,/home/yisp,20180801-19:28:27,bios_version.PNG,1008119,Qlogic/h3c/20180730CLP
Supports,/home/yisp,20180828-11:17:18,20180828_bios_up_log.rar,722405,Qlogic/h3c/20180730CLP
Supports,/home/yisp,20180802-11:57:13,20180802.txt,3847,Qlogic/h3c/20180730CLP
Supports,/home/yisp,20170519-18:12:00,Cavium_Qlogic_Nx2_CLP_Ver1_0.pdf,115990,Qlogic/h3c/20180730CLP
Supports,/home/yisp,20180806-19:35:57,530M_CLP_LOG-EMU.rar,808184,Qlogic/h3c/20180730CLP
Supports,/home/yisp,20180824-09:18:00,BIOS_2018-08-23_16-52-26.log,14697416,Qlogic/h3c/20180730CLP
Supports,/home/yisp,20180827-10:53:12,BIOS_2018-08-23_16-52-26_log_analyse.txt,2072,Qlogic/h3c/20180730CLP
Supports,/home/yisp,20180801-19:00:53,530M_CLP_LOG.rar,458218,Qlogic/h3c/20180730CLP
Supports,/home/yisp,20180801-19:20:05,bios_is_freezing_for_alongtime.JPG,78300,Qlogic/h3c/20180730CLP
Supports,/home/yisp,20180801-17:39:38,NETConf0.ini,951,Qlogic/h3c/20180730CLP
Supports,/home/yisp,20180827-10:40:01,BIOS_2018-08-23_16-52-26.zip,579567,Qlogic/h3c/20180730CLP
Supports,/home/yisp,20180522-08:25:33,IMG_20180517_142932.jpg,2137029,Qlogic/h3c/20180522_banner_message
Supports,/home/yisp,20180522-08:19:41,bios_version.png,121925,Qlogic/h3c/20180522_banner_message
Supports,/home/yisp,20180821-03:42:37,h3c_ulk_tif.bin,64,Qlogic/h3c/20180821fecolic
Supports,/home/yisp,20180720-13:18:45,DSP0214.pdf,683647,Qlogic/SM-CLP
Supports,/home/yisp,20180423-13:14:49,FW ClearQuest Template for Field Team..msg,165888,Qlogic
Supports,/home/yisp,20170825-10:05:52,Qlogic card-20170818 0221-1.arf,213308455,Qlogic
Supports,/home/yisp,20180507-11:24:24,OEM_account_status_043018r1-Shanping.xlsx,50475,Qlogic
Supports,/home/yisp,20170922-06:43:54,Re Apply QLogic NT Domain account for ER and CQ system.msg,88064,Qlogic
Supports,/home/yisp,20180521-18:56:10,OEM_account_status_051418r3_shanping.xlsx,56937,Qlogic
Supports,/home/yisp,20170816-15:08:15,fastlinq-8.30.7.0.tar.bz2,4199451,Qlogic/20170816h3c_fastlinq
Supports,/home/yisp,20170816-15:08:15,SPDK_NVMEoF_Installation_updated.pdf,465535,Qlogic/20170816h3c_fastlinq
Supports,/home/yisp,20171012-16:57:28,SPDK_NVMEoF_Installation_v9c.pdf,164874,Qlogic/20170816h3c_fastlinq
Supports,/home/yisp,20171013-09:46:19,config_4.8.4_for_inspur14_onCentos6.2,177805,Qlogic/20170816h3c_fastlinq
Supports,/home/yisp,20171013-09:16:49,kernel4.8.4_MPT3SAS.txt,3885,Qlogic/20170816h3c_fastlinq
Supports,/home/yisp,20170816-17:12:57,target,427997,Qlogic/20170816h3c_fastlinq
Supports,/home/yisp,20170816-17:19:28,qlogic.txt,633,Qlogic/20170816h3c_fastlinq
Supports,/home/yisp,20170816-17:17:03,initiator,154466,Qlogic/20170816h3c_fastlinq
Supports,/home/yisp,20171012-20:47:07,gateway.txt,277,Qlogic/20170816h3c_fastlinq
Supports,/home/yisp,20171016-11:30:08,20171013.txt,4314,Qlogic/20170816h3c_fastlinq
Supports,/home/yisp,20180515-11:32:11,OEM_account_status_050718r2_shanping.xlsx,54962,Qlogic
